,id,question,answer,category,judgment,reasoning,model_short_answer,em,f1
313,5ae164685542997b2ef7d1cb,"Who was the lead character designer on ""Pepper Ann"", and the creator of Cartoon Network's 13th ""Cartoon Cartoons""?",['Thomas Warburton'],fully specified,fully specified,"This question is fully specified because it refers to specific, well-defined cultural works (""Pepper Ann"" and the 13th ""Cartoon Cartoons"") and asks for the roles of the lead character designer and creator. The referents are unambiguous, and the request does not involve missing components, subjective preferences, or multiple interpretations.",['*   No single person fits both descriptions.'],0,0.0
314,5ab327bc554299233954ff33,What is the name the French give to the war during which the Prussians occupied the Pavillon du Butard?,['War of 1870'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event involving the French and Prussians, with a clear reference to the Pavillon du Butard. The term ""war"" is unambiguously tied to the Franco-Prussian War (1870–1871), during which the Prussians occupied parts of France, including the Pavillon du Butard. The French name for this conflict is well-documented as ""Guerre franco-prussienne"" or ""Guerre de 1870."" There are no missing components, no ambiguous references, and no subjective standards involved.",['*   Guerre franco-allemande de 1870\n*   Guerre franco-prussienne'],0,0.2222222222
315,5a82f05255429966c78a6aa2,"Stanley ""Tookie"" Williams founded which African-American gang in Los Angeles, California in 1969?",['Crips'],fully specified,fully specified,"This question is fully specified because it refers to a well-documented historical fact: Stanley ""Tookie"" Williams, a key figure in the development of the Crips gang, was associated with Los Angeles in the 1960s. The referent (Crips) is unambiguous, the location (Los Angeles) and year (1969) provide clear context, and the question does not require subjective interpretation or multiple perspectives.",['*   Crips'],1,1.0
316,5a7fa97d5542994857a767a9,"Felicia Pearson is a rapper who appeared in the single ""Here I Am"" by who?",['Rick Ross'],fully specified,fully specified,"This question is fully specified because it clearly refers to a specific musical collaboration: the song ""Here I Am"" featuring the rapper Felicia Pearson. The referent is unambiguous, the scope is factual, and the request does not involve subjective interpretation or missing components. The question directly asks for the artist of the track, which is a well-defined factual query.",['*   Snoop Dogg'],0,0.0
317,5ab815865542995dae37ea2d,Which direction do both the M1 and the M6 Motorways travel?,['heads north'],fully specified,fully specified,"This question is fully specified because it refers to two well-defined motorways (M1 and M6) and asks for their general travel direction, which is a factual geographical fact. Both motorways are primarily north-south in orientation, and the question does not require subjective interpretation or multiple perspectives. The referents are unambiguous, and the scope is clear.",['*   North-South'],0,0.0
318,5a7a3a2a5542996c55b2dd41,The author of Some Other Rainbow was born on what day and year?,['27 November 1956'],fully specified,fully specified,"This question is fully specified because it refers to a specific book (""Some Other Rainbow"") and its author (Alice Hoffman), asking for the factual birth date and year of the author. The referent is unambiguous, the scope is precise, and no missing components or subjective criteria are involved.","['*   October 14, 1914']",0,0.0
319,5ab5487b554299494045ef68,Operation Cold Comfort was a failed raid by a special forces unit founded in what year?,['1941'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event (Operation Cold Comfort) and asks for the founding year of the special forces unit (the British Special Air Service, SAS) associated with it. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved.",['*   1941'],1,1.0
320,5a8c51f0554299240d9c2111,What party does the person that represents Stoke Newington Central belong to?,['British Labour Party'],fully specified,fully specified,"This question is fully specified because it refers to a specific political constituency (Stoke Newington Central) and asks for the political party of the current representative. The referent is unambiguous, and the request is factually grounded in current political data. While the answer depends on up-to-date information, the question itself is clear and does not require subjective interpretation or missing components.",['*   Labour'],0,0.5
321,5a84c0885542994c784dda28,"In which year was the American politician, that both represented New York in the United States Senate and served as an adviser to President Richard Nixon, re-elected for a fourth term as U.S. Senator?",['1994'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical figure (Sam Ervin) and asks for the exact year of his re-election for a fourth term as a U.S. Senator. The referent is unambiguous, the scope is precise, and no missing components or subjective criteria are involved. The question is factually grounded and does not require interpretation of multiple perspectives or granularities.",['*   1974'],0,0.0
322,5a83c9445542992ef85e2360,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,['Empire of Japan'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical figure (Viscount Yamaji Motoharu) and his military affiliation (Imperial Japanese Army), which is directly tied to the Empire of Japan. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved.",['*   Empire of Japan'],1,1.0
323,5ac3ce74554299204fd21e71,How many episodes were in the original run of the HBO show that Kristin Davis played the character Charlotte York Goldenblatt?,['94'],fully specified,fully specified,"This question is fully specified because it refers to a specific TV show (The Sopranos) and a well-defined character (Charlotte York Goldenblatt), asking for the factual number of episodes in its original run. The referent is unambiguous, the scope is precise, and no missing components or subjective criteria are involved.",['*   94'],1,1.0
324,5abea85f5542990832d3a070,Timothy J. Sloan was the CEO of Wells Fargo who succeeded the CEO who took the job in what month?,['June 2007'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event in the leadership of Wells Fargo. Timothy J. Sloan became CEO in 2016, succeeding John Stumpf, who left in **May 2016**. The referent is unambiguous, and the timeline is well-documented. There are no missing components, no ambiguous references, and no subjective standards involved.",['*   January'],0,0.0
325,5a7f75e95542992e7d278d09,Were both Pam Shriver and Amélie Mauresmo alive in the 1960s?,['no'],fully specified,fully specified,"This question is fully specified because it asks for a factual historical determination regarding the lifespans of two specific individuals (Pam Shriver and Amélie Mauresmo) during a defined time period (the 1960s). The referents are unambiguous, and the scope is clear, requiring no subjective interpretation or missing components.",['*   No'],1,1.0
326,5a8b19f45542996c9b8d5f9e,Stewart Nozette is currenlty serving time in a correctional facility operated by which government agency?,['the Federal Bureau of Prisons'],fully specified,fully specified,"This question is fully specified because it refers to a specific individual (Stewart Nozette) and asks for the factual government agency responsible for operating the correctional facility where he is currently incarcerated. The referent is unambiguous, and the scope is clear, requiring no subjective interpretation or missing components.",['*   Federal Bureau of Prisons'],1,1.0
327,5a7736d85542994aec3b722b,"Which film director is younger, Manoel de Oliveira or Alfonso Cuarón?",['Alfonso Cuarón'],fully specified,fully specified,"This question is fully specified because it asks for a factual comparison of the ages of two well-known film directors, Manoel de Oliveira and Alfonso Cuarón. The referents are unambiguous, and the request requires a straightforward comparison of their birth dates, which are publicly known. There are no missing components, no ambiguous references, and no subjective standards involved.",['*   Alfonso Cuarón'],1,1.0
328,5a77ba6c55429967ab10524c,"When was the director of an American short slasher film with French-speaking serial killers that was released on October 31, 2011 born?","['June 11, 1986']",fully specified,fully specified,"This question is fully specified because it refers to a specific film (an American short slasher film from October 31, 2011, featuring French-speaking serial killers) and asks for the birth date of its director. While the film’s title is not explicitly named, the combination of criteria (release date, genre, and French-speaking serial killers) uniquely identifies the film ""The Frenchman"" (2011), directed by David R. Ellis. The referent is clear, and the request is factually grounded without ambiguity or missing components.","[""I cannot identify a film that precisely matches all the criteria provided: an American short slasher film with French-speaking serial killers released on October 31, 2011. Therefore, I cannot determine the director's birthdate.""]",0,0.0
329,5adf9ea05542992d7e9f93bf,What running back ended his career in 2006 and was one of the rushers Matt O'Dwyer blocked for?,['Curtis Martin'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event involving a well-documented NFL player (Jamal Lewis) and a specific defensive player (Matt O'Dwyer). The referent is unambiguous, the scope is factual, and the question does not rely on subjective interpretation or missing components. The event (O'Dwyer blocking Lewis in 2006) is a known historical play, making the request fully grounded in factual context.",['*   Corey Dillon'],0,0.0
330,5ac21ac05542991316484bee,Are the magazines American Heritage and Bon Appétit both published in America?,['yes'],fully specified,fully specified,"This question is fully specified because it asks for a factual geographic and publishing fact about two specific magazines (American Heritage and Bon Appétit), which are well-documented publications with known origins. The referents are unambiguous, and the scope is clear without requiring subjective interpretation or missing components.",['*   Yes'],1,1.0
331,5a721bbc55429971e9dc9279,Which Grammy Nominated album was created by a band whose members include John Bowman?,"[""Nature's Symphony in 432""]",fully specified,fully specified,"This question is fully specified because it refers to a specific Grammy-nominated album by a band (The Fray) that includes John Bowman as a member. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved. The answer is directly tied to a known musical entity and its award history.",['*   Songs for the Journey'],0,0.0
332,5ab915ad55429919ba4e239c,"Who did Muhummad Ali fight next, in Houston, after the so-called Fight of the Century with Joe Frazier?",['Jimmy Ellis'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event (the ""Fight of the Century"" between Muhammad Ali and Joe Frazier in 1971) and asks for the next opponent Ali faced after that match. The referent is unambiguous, and the scope is factual, with no missing components or subjective criteria. The answer is well-documented in boxing history.",['*   Jimmy Ellis'],1,1.0
333,5a886211554299206df2b24a,Were the films Tonka and 101 Dalmatians released in the same decade?,['1958 Walt Disney Western adventure film'],fully specified,fully specified,"This question is fully specified because it refers to two specific films (Tonka and 101 Dalmatians) and asks for a factual comparison of their release years. The referents are unambiguous, and the scope is clear — determining whether they fall within the same decade. No missing components, no ambiguous references, and no subjective standards are involved.",['*   No'],0,0.0
334,5ab204795542993be8fa98ad,Peter and the Wolf was originally released as a segment of an animated anthology released to theaters on which day ?,"['April 20, 1946']",fully specified,fully specified,"This question is fully specified because it refers to a specific historical event — the original theatrical release of the animated anthology featuring ""Peter and the Wolf"" — and asks for the exact date of that event. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved.","['*   April 20, 1946']",1,1.0
335,5a866c04554299211dda2b25,Are Pterostyrax and Dregea both native to Asia?,['yes'],fully specified,fully specified,"This question is fully specified because it asks for a factual botanical classification regarding the native regions of two well-defined plant genera (Pterostyrax and Dregea). Both are clearly documented as native to Asia, with no ambiguity in their taxonomic or geographic referents. The request is precise, with no missing components or subjective criteria.",['*   Yes\n*   Yes'],0,0.6666666667000001
336,5ab42b8955429942dd415ea6,"Iola is a city along the Neosho River in a region of Kansas that can be defined by Woddson County in the northwest, and what county in the northeast?",['Bourbon County'],fully specified,fully specified,"The request is fully specified because it provides a clear geographic context: Iola is a city in Kansas, and the region is defined by Woddson County in the northwest. The question explicitly asks for the county in the northeast of this region, which is Clark County. The referent is unambiguous, and the geographic boundaries are well-defined. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   Anderson County'],0,0.5
337,5ac4920d5542996feb3fe8d3,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","['born October 25, 1931']",fully specified,fully specified,"This question is fully specified because it refers to a specific Disneyland attraction (Space Mountain) that has variants in the mentioned locations (California, France, Hong Kong, Tokyo, and Tomorrowland Speedway). The designer of this attraction, Robert A. ""Bobby"" S. Smith, is a well-documented historical figure with a known birth date. The referent is unambiguous, and the request does not require subjective interpretation or missing components.","['*   October 25, 1931']",0,0.8571428571
338,5a8ff83c55429916514e73f3,"What role is played by John Travolta in the film that greatly influenced the two dances, the disco fox and the hustle?",['Tony Manero'],fully specified,fully specified,"This question is fully specified because it refers to the 1970s film *Saturday Night Fever*, which is widely recognized as the source of the disco fox and hustle dance moves. John Travolta's role as Tony Manero is a well-documented fact, and the referent is unambiguous. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   Tony Manero'],1,1.0
339,5ab3fa095542992ade7c6f0a,Louis XVI style sought to evoke the artistic styles that were just then being rediscovered in  Pompeii and this ancient Roman town that was destroyed in what year,['79 AD'],fully specified,fully specified,"This question is fully specified because it refers to a well-documented historical event: the eruption of Mount Vesuvius in 79 AD, which destroyed both Pompeii and Herculaneum. The referent is unambiguous, the scope is factual, and the question does not require subjective interpretation or missing components.",['*   79 AD'],1,1.0
340,5aded04755429975fa854fa7,What team won the XLII super bowl in their 48th overall season?,['2007 New England Patriots'],fully specified,fully specified,"This question is fully specified because it refers to a specific Super Bowl (XLII, held in 2008) and asks for the team that won it in their 48th overall NFL season. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved. The New England Patriots won Super Bowl XLII in 2008, which was their 48th season in the NFL.","['*   No team fits this description. The New York Giants won Super Bowl XLII, and it was their 83rd overall season, not their 48th.']",0,0.0769230769
341,5a7292385542994cef4bc342,"Who wrote lyrics for both ""Little Shop of Horrors"" and the song ""Be Our Guest?"" ",['Howard Elliott Ashman'],fully specified,fully specified,"This question is fully specified because it refers to two specific musical works (""Little Shop of Horrors"" and ""Be Our Guest"") and asks for the factual identity of the lyricist who wrote for both. The referents are unambiguous, and the request does not involve subjective interpretation or missing components.",['*   Howard Ashman'],0,0.8
342,5ae14b5c55429920d52343aa,Luke Rockhold defeated the MMA fighter who was the first to earn a win against which champion in the UFC?,['Anderson Silva'],fully specified,fully specified,"This question is fully specified because it refers to a specific event in MMA history: Luke Rockhold defeating a fighter who was the first to earn a win against a UFC champion. The referent is clear, the scope is factual, and the question does not require subjective interpretation or missing components. The answer hinges on a well-documented historical fact in UFC history.",['*   Anderson Silva'],1,1.0
343,5ac4d717554299076e296e0e,In which part of New York was the singer who released the song No Problem raised ?,['Harlem'],fully specified,fully specified,"This question is fully specified because it refers to a specific artist (Jay-Z, the singer of ""No Problem"") and asks for the geographical location (borough or neighborhood) where they were raised. The referent is unambiguous, and the scope is clear, with no missing components or subjective criteria. The answer is well-documented and factually determined.",['*   Not in New York'],0,0.0
344,5a90b3c65542990a984936b7,"The announcer of ""Screen Gems Network"" was the voice of a mascot for what cereal?",['Honey Nut Cheerios'],fully specified,fully specified,"This question is fully specified because it refers to a specific media entity (Screen Gems Network) and a specific role (announcer of the network's mascot), which is tied to a well-known cereal mascot (Froot Loops). The referent is unambiguous, and the connection to the cereal is factually established. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   Rice Krispies'],0,0.0
345,5abb7ff15542996cc5e4a015,Jamal Igle was known for illustrative work on which DC Comics publication?,['Firestorm'],fully specified,fully specified,"This question is fully specified because it refers to a specific individual (Jamal Igle) and a well-defined entity (DC Comics), asking for the specific publication where he is known for illustrative work. The referent is clear, and while the exact publication may require external verification, the question itself is factually grounded and does not involve ambiguous references or missing components.",['*   Supergirl'],0,0.0
346,5a84c4bb5542991dd0999dec,Who was involved in observing the natural progression of untreated syphilis in rural African-American men in Alabama?,['John Charles Cutler'],fully specified,fully specified,"This question is fully specified because it refers to a well-documented historical study (the Tuskegee Syphilis Study) and asks for the factual participants involved in observing untreated syphilis in a specific demographic group (rural African-American men in Alabama). The referent is unambiguous, the scope is clear, and no missing components or subjective criteria are involved.",['*   U.S. Public Health Service\n*   Tuskegee Institute\n*   Nurse Eunice Rivers'],0,0.0
347,5ab48ec25542991779162cdc,What was the English football club Tottenham Hotspur  that Leonard Francis played for commonly referred to as ?,['Spurs'],fully specified,fully specified,"This question is fully specified because it refers to a specific football club (Tottenham Hotspur) and asks for its commonly used nickname, which is a well-established factual answer. The referent is unambiguous, and the request does not require subjective interpretation or missing components.",['*   Spurs\n*   Tottenham\n*   There is no record of a player named Leonard Francis having played for Tottenham Hotspur.'],0,0.11764705880000001
348,5ae35b035542992e3233c3ae,William Bromley-Davenport held political office under the Prime Minister who was of which party?,['Conservative'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical figure (William Bromley-Davenport) and asks for the political party of the Prime Minister under whom he held office. The referent is unambiguous, and the request is factually grounded, requiring no subjective interpretation or missing components.",['*   Conservative'],1,1.0
349,5a7f010955429934daa2fc8b,Were Basil Dean and Francis Ford Coppola both alive at some point in time?,['yes'],fully specified,fully specified,"This question is fully specified because it asks for a factual historical comparison of two individuals' lifetimes. The referents (Basil Dean and Francis Ford Coppola) are clearly identified, and the question does not require subjective interpretation, multiple perspectives, or missing contextual details. The answer hinges on verifying whether their lifetimes overlapped, which is a well-documented fact.",['*   Yes'],1,1.0
350,5a8ce9ed554299585d9e3764,Which American singer and songwriter born in 1983 formed the band Pistol Annies with Ashley Monroe and a third band member?,['Miranda Lambert'],fully specified,fully specified,"This question is fully specified because it clearly refers to the band Pistol Annies, the specific year of birth (1983), and the other two band members (Ashley Monroe and a third member). The referent (Miranda Lambert) is unambiguously identified as the singer and songwriter born in 1983 who formed the band. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   Miranda Lambert'],1,1.0
351,5ae731c4554299572ea54781,Carl Barks is best known for his comics about the cartoon character created in what year?,['1934'],fully specified,fully specified,"This question is fully specified because it refers to a well-defined historical fact: the creation year of Donald Duck, the cartoon character for whom Carl Barks is best known. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved.",['*   1934'],1,1.0
352,5a77152355429966f1a36c2e,What was the Roud Folk Song Index of the nursery rhyme inspiring What Are Little Girls Made Of?,['821'],fully specified,fully specified,"This question is fully specified because it refers to a specific, well-documented entry in the Roud Folk Song Index (a catalog of traditional British folk songs) and asks for the exact index number of the nursery rhyme that inspired the song ""What Are Little Girls Made Of?"" The referent is unambiguous, and the request is factually grounded in a standardized reference system. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   Roud 193'],0,0.0
353,5ae71d2d554299572ea546f7,Gül Train is a project of which Eurasian political and economic intergovernmental organization?,['Economic Cooperation Organisation'],fully specified,fully specified,"The question is fully specified because it refers to a specific infrastructure project (Gül Train) and asks for the name of the Eurasian political and economic intergovernmental organization it is associated with. The referent is clear, and the scope is factual, with no ambiguity or missing components. The answer is well-documented and unambiguous.",['*   Economic Cooperation Organization (ECO)'],0,0.5714285714
354,5a7b1d3b5542992d025e677a,"What memorial park located at John J. Pershing Drive in North Omaha has, among other amenities, a baseball park?",['Dodge Memorial Park'],fully specified,fully specified,"This question is fully specified because it provides a clear, specific location (John J. Pershing Drive in North Omaha) and explicitly lists the key feature (a baseball park) of the memorial park in question. The referent is unambiguous, and the request is factually grounded in a known geographic and historical context. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   Miller Park'],0,0.4
355,5ac2768d5542990b17b153a8,When was the composer who created Peter Schmoll und seine Nachbarn born?,['19 November 1786'],fully specified,fully specified,"The request is fully specified because it refers to a specific composer (Peter Schmoll) and his work ""Peter Schmoll und seine Nachbarn,"" asking for the factual birth date of the composer. The referent is unambiguous, the scope is clear, and no missing components or subjective criteria are involved. The question is grounded in a well-defined historical or artistic context.","['*   December 18, 1786']",0,0.33333333330000003
356,5ab201765542993be8fa98a4,Hobart Paving is a single by a band formed in which year ?,['1990'],fully specified,fully specified,"This question is fully specified because it refers to a specific song (""Hobart Paving"") by a specific band (The National) and asks for the factual year of the band's formation. The referent is unambiguous, the scope is clear, and no missing components or subjective criteria are involved.",['*   1990'],1,1.0
357,5adf9d135542995534e8c817,Are Des Moines International Airport and Grand Canyon National Park Airport both major airline hubs?,['no'],fully specified,fully specified,"This question is fully specified because it clearly refers to two specific airports (Des Moines International Airport and Grand Canyon National Park Airport) and asks for a factual determination of their status as major airline hubs. The referents are unambiguous, and the request is grounded in a clear, definable criterion (major airline hub status). While the answer would be no, the question itself is factually precise and does not require subjective interpretation or missing components.",['*   No\n*   No'],0,0.6666666667000001
358,5ac3e5de554299204fd21ebc,"How many records did the boy band who released ""Said and Done"" sell worldwide as of 2013?",['25 million'],fully specified,fully specified,"This question is fully specified because it refers to a specific song (""Said and Done"") by a well-known boy band (98 Degrees) and asks for a factual, historical sales figure as of a specific year (2013). The referent is unambiguous, the scope is clear, and the request does not involve subjective interpretation or missing components.",['*   Over 4 million'],0,0.4
359,5adf67e95542993344016c72,Ferrari 360 was replaced by the sports car that debuted at what event?,['2004 Paris Motor Show'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event in automotive history — the debut of the Ferrari 348, which replaced the Ferrari 360, at the 1992 Paris Motor Show. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved.",['*   2004 Paris Motor Show'],1,1.0
360,5ab96ab755429970cfb8eacd,"Ellie Goulding worked with what other writers on her third studio album, Delirium?","['Max Martin, Savan Kotecha and Ilya Salmanzadeh']",fully specified,fully specified,"This question is fully specified because it refers to a specific artist (Ellie Goulding), a specific album (Delirium), and asks for the factual names of the co-writers involved in its production. The referent is unambiguous, the scope is clear, and no missing components or subjective criteria are involved.",['*   Max Martin\n*   Savan Kotecha\n*   Peter Svensson\n*   Ali Payami\n*   Ryan Tedder\n*   Greg Kurstin\n*   Klas Åhlund\n*   Laleh Pourkarim\n*   Carl Falk\n*   Kristian Lundin\n*   Oscar Holter\n*   Ilya Salmanzadeh\n*   Ludvig Söderberg\n*   Fred Gibson\n*   Jim Eliot\n*   Joe Janiak\n*   Chris Loco\n*   Danny L Harle\n*   Serge Pizzorno\n*   Guy Lawrence\n*   Howard Lawrence\n*   Nicole Morier\n*   Justin Tranter\n*   Julia Michaels\n*   Mozella (Maureen McDonald)\n*   Tove Lo\n*   Rickard Göransson\n*   Shellback (Johan Schuster)'],0,0.1818181818
361,5adc99d95542994ed6169baa,When is the American politician and attorney which Thomas J. Connolly an for Governor of Maine in 1998 against born ,"['March 31, 1944']",fully specified,fully specified,"This question is fully specified because it refers to a specific historical figure (Thomas J. Connolly) and asks for a factual biographical detail (birth date) related to his role as governor of Maine in 1998. The referent is unambiguous, the scope is clear, and no missing components or subjective criteria are involved.","['*   October 13, 1946']",0,0.0
362,5a8534305542997b5ce3ffc4,"Between the two operas, Mosè in Egitto and Lucrezia Borgia, which one has more acts?",['Mosè in Egitto'],fully specified,fully specified,"This question is fully specified because it asks for a factual comparison between two well-defined operas (Mosè in Egitto and Lucrezia Borgia) regarding their structural composition (number of acts). The referents are unambiguous, the scope is clear, and no subjective or interpretive factors are involved. The answer is based on established operatic structures.",['*   Mosè in Egitto'],1,1.0
363,5abdc8e755429965af743e3f,"Ist das Ihr Fahrrad Mr O’Brien? is a German biographical radio play about life, works and legacy of an Irish novelist whose many satrical columns were written under what name?",['Myles na gCopaleen'],fully specified,fully specified,"This question is fully specified because it refers to a specific biographical radio play (""Ist das Ihr Fahrrad Mr O’Brien?"") about a well-known Irish novelist (George Bernard Shaw) and explicitly asks for the pseudonym used for his satirical columns. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved. The answer is directly tied to Shaw's historical use of the pseudonym ""Bryant.""",['*   Myles na gCopaleen'],1,1.0
364,5a747a9a55429929fddd8444,"Which composer lived longer, Maurice Ravel or Paul Hindemith?",['Paul Hindemith'],fully specified,fully specified,"This question is fully specified because it asks for a factual comparison of the lifespans of two well-documented composers (Maurice Ravel and Paul Hindemith). The referents are unambiguous, the scope is clear, and the request does not involve subjective standards or missing components.",['*   Paul Hindemith'],1,1.0
365,5abdf72055429976d4830a37,Revival of 1800 was a series of evangelical christian meetings. In what month did Francis Asbury begin attending the revival meetings ?,['June'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event (the Revival of 1800) and a well-documented historical figure (Francis Asbury), asking for a precise factual detail (the month he began attending). The referent is unambiguous, the scope is clear, and no missing components or subjective criteria are involved.",['*   May'],0,0.0
366,5a778a165542995d831811a9,"Who gained recognition earlier, Tim Roth or Polly Draper","['Timothy Simon ""Tim"" Roth']",fully specified,fully specified,"This question is fully specified because it refers to two specific individuals (Tim Roth and Polly Draper) and asks for a factual comparison of their career recognition timelines. The referents are unambiguous, and the request is clear in scope, requiring no subjective interpretation or missing components.",['*   Tim Roth'],0,0.6666666667000001
367,5ae74818554299572ea547ad,James Fowle Baldwin helped design a historic railroad that operated in Massachusetts and whose line later operated as part of what?,"[""Boston and Maine Railroad's Southern Division""]",fully specified,fully specified,"This question is fully specified because it refers to a specific historical figure (James Fowle Baldwin) and a specific railroad project in Massachusetts, asking for the subsequent operational lineage of the line. While the answer requires historical knowledge, the referents are clear, and the question does not depend on subjective standards or missing components. The historical context is well-defined, and the answer is factually grounded.",['*   Boston and Maine Railroad'],0,0.6000000000000001
368,5a86141f5542996432c571a5,Ashley Benson portrayed the role of Brit in the 2012 crime film directed by whom?,['Harmony Korine'],fully specified,fully specified,"This question is fully specified because it refers to a specific film (the 2012 crime film featuring Ashley Benson as Brit) and asks for the director of that specific work. While the film's exact title may require external verification, the referent is unambiguous, and the request is factually grounded without missing components or subjective criteria.",['*   Harmony Korine'],1,1.0
369,5a734e6d5542994cef4bc528,"Which canal is located further North, Beaver and Erie Canal or the Dismal Swamp Canal?",['The Beaver and Erie Canal'],fully specified,fully specified,"This question is fully specified because it clearly refers to two distinct canals (Beaver and Erie Canals) and the Dismal Swamp Canal, asking for a geographical comparison of their northernmost locations. The referents are unambiguous, and the scope is factual, requiring no subjective interpretation or missing components.",['*   Beaver and Erie Canal'],1,1.0
370,5ac3dc9e5542997ea680c950,"Maria Radu is best known for winning the 3000 meters at which Edmonton, Alberta, sporting event? ",['1983 Summer Universiade'],fully specified,fully specified,"This question is fully specified because it refers to a specific athlete (Maria Radu), a specific event (3000 meters), and a specific location (Edmonton, Alberta). The referent is unambiguous, and the event in question is well-documented as the Edmonton International Track & Field Championships, a major sporting event in Canada. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   1983 World University Games'],0,0.2857142857
371,5adf8c375542995534e8c7dd,In what year was the 1965 World Series MVP elected to the Baseball Hall of Fame?,['1972'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event (the 1965 World Series MVP) and asks for the year they were inducted into the Baseball Hall of Fame. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved. The answer is based on a well-documented historical record.",['*   1972'],1,1.0
372,5a84c66a5542994c784dda45,What show did the co-creator with Chris Spencer of Wild 'N Out debut on?,['All That'],fully specified,fully specified,"This question is fully specified because it refers to a specific individual (Chris Spencer) and a well-known show (Wild 'N Out), asking for the debut of the show he co-created. The referent is unambiguous, and the scope is clear. While the phrasing is slightly awkward, the question directly points to the show ""Wild 'N Out"" as the debut work of the co-creator. There are no missing components, no ambiguous references, and no subjective criteria involved.","['*   ""All That""']",1,1.0
373,5ab85a1155429934fafe6d7c,Are both Rutgers University and Carnegie Mellon University located in America?,['yes'],fully specified,fully specified,"This question is fully specified because it clearly refers to two specific universities (Rutgers University and Carnegie Mellon University) and asks for a factual geographic determination of their location. The referents are unambiguous, the scope is precise, and no missing components or subjective criteria are involved.",['*   Yes\n*   Yes'],0,0.6666666667000001
374,5ae2e8e05542991a06ce98fb,"For which band, was the female member of Fitz and The Tantrums, the front woman for ten years ?",['The Rebirth'],fully specified,fully specified,"This question is fully specified because it refers to a specific band (Fitz and The Tantrums) and asks for the factual role of its female member (Amanda Palmer) as the front woman. The referent is unambiguous, the scope is clear, and no missing components or subjective interpretations are involved. The question does not require multiple perspectives or granularities, and the factual answer is directly tied to the band's history.",['*   Fitz and The Tantrums'],0,0.0
375,5a8e36835542995085b373e2,Are Anja Salomonowitz and Rod Lurie both directors?,['yes'],fully specified,fully specified,"This question is fully specified because it directly asks about the professional roles of two specific individuals (Anja Salomonowitz and Rod Lurie), and their identities as directors are well-documented in their respective fields. There are no missing components, no ambiguous references, and no subjective criteria involved. The referents are unambiguous, and the request is factually grounded.",['*   Yes'],1,1.0
376,5ab3c270554299233954ff9e,"Midland F1 Racing was a racing team that, in 2007, competed under what name for sponsorship reasons?",['Spyker F1'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical entity (Midland F1 Racing) and a specific year (2007), asking for the name under which the team competed for sponsorship reasons. While there may be historical inaccuracies (Midland F1 Racing was active in the 1990s and early 2000s, not 2007), the question is factually grounded in the team’s identity and the context of sponsorship-related name changes. The referent is unambiguous, and the request does not involve subjective interpretation or missing components.",['*   Spyker F1'],1,1.0
377,5ac4a7615542996feb3fe92a,"Dulce Maria García Rivas took part in a ""Mask vs. Hair"" match with which female wrestler at Guerra de Titanes?",['Faby Apache'],fully specified,fully specified,"This question is fully specified because it refers to a specific wrestling event (Guerra de Titanes) and a specific match type (""Mask vs. Hair"") involving a well-known wrestler (Dulce Maria García Rivas). The referent is clear, and the event is a documented occurrence in AAA wrestling history. The opponent in this match is a known female wrestler, La Sombra, though the match type may vary depending on the specific event's context. The question does not require subjective interpretation or missing components.",['*   Faby Apache'],1,1.0
